"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"file_1_file_1_jg2421",41.0206464497906,-0.303014076591781,0.658275786265084,-0.460314784341405,0.645290290774424,0.762392016566186
"file_1_file_1_jg2918",11.739776446951,0.408148556750175,0.890116792373346,0.458533711808667,0.64656904833731,0.763071146867331
"file_1_file_1_jg2682",41.9664974994952,-0.363114380080909,0.791362467577947,-0.458847108572461,0.6463439628662,0.763071146867331
"file_1_file_1_jg2499",241.267478961446,-0.190812622854976,0.416717977794014,-0.457893906725799,0.647028664751,0.763198120337415
"file_1_file_1_jg2721",63.5844970861311,-0.261738826109736,0.577853404927221,-0.452950218650526,0.650584588374569,0.764131674261192
"file_1_file_1_jg2755",14.5082860201125,-0.504276524265062,1.10736978421365,-0.455382232253297,0.648834275549914,0.764131674261192
"file_1_file_1_jg680",76.7870752409168,0.229994431352062,0.506553855329113,0.454037470907476,0.649801857284245,0.764131674261192
"file_1_file_1_jg506",49.4981898763814,0.305385510278689,0.673511512047852,0.453422851452303,0.650244284695878,0.764131674261192
"file_1_file_1_jg1073",165.817043297453,0.19184578172616,0.423618863699299,0.452873557260517,0.650639792751919,0.764131674261192
"file_1_file_1_jg341",46.1809053754911,0.220194806026218,0.484970783027955,0.454037261072542,0.649802008310678,0.764131674261192
"file_1_file_1_jg2940",1788.64257602101,0.185033499008128,0.407429079159156,0.454148975792295,0.649721604880147,0.764131674261192
"file_1_file_1_jg1923",49387.8479791752,-0.36205996836444,0.795249049392253,-0.455278718837997,0.648908734423962,0.764131674261192
"file_1_file_1_jg2468",1726.02101769883,-0.133323810149809,0.296446921000333,-0.449739230550684,0.652898480441309,0.765239819496901
"file_1_file_1_jg1856",4.77824131807777,0.661674740479984,1.47167989898902,0.44960506760643,0.652995233426783,0.765239819496901
"file_1_file_1_jg684",48.3974581728992,-0.291177811294989,0.645985179078627,-0.450749987345373,0.652169750552543,0.765239819496901
"file_1_file_1_jg2240",973.449638319664,-0.163493696397102,0.363497643991355,-0.449779246439876,0.652869623701939,0.765239819496901
"file_1_file_1_jg2139",5273.68253246641,0.175240662769066,0.391799262300077,0.447271548548375,0.654679007021008,0.76679853442547
"file_1_file_1_jg413",261.633959417371,0.188689373433324,0.42414563761732,0.444869301245925,0.656414208821251,0.768415769289672
"file_1_file_1_jg486",889.971876795341,0.158128063656195,0.360396313792677,0.438761601061105,0.660834286412371,0.771922808697209
"file_1_file_1_jg122",2125.94324859757,-0.170963892699032,0.389498706099291,-0.438933146687912,0.66070997815661,0.771922808697209
"file_1_file_1_jg1280",113.682546715483,0.209767113160843,0.477891711071351,0.438942773647571,0.660703002385735,0.771922808697209
"file_1_file_1_jg837",17.2579554815079,-0.302988839430382,0.688465258487054,-0.440093142965877,0.659869648069642,0.771922808697209
"file_1_file_1_jg2858",87.7894124482428,-0.18447619820883,0.422916133716442,-0.436200427228247,0.66269131799458,0.773675162849892
"file_1_file_1_jg1241",6938.21317057711,-0.306321020327124,0.704342724597283,-0.434903363986994,0.663632572726561,0.774357060102898
"file_1_file_1_jg1315",106.046813844717,-0.279815304565662,0.644684552567335,-0.43403444902061,0.66426342534984,0.774676227089002
"file_1_file_1_jg106",2946.76046144084,-0.152173959955695,0.351833775863835,-0.432516632554882,0.665365966319799,0.775544846764153
"file_1_file_1_jg1797",58.6415306751242,-0.263495656818706,0.6102926815172,-0.431752935597475,0.665920989261705,0.775774693562265
"file_1_file_1_jg2561",487.404472939669,0.155849793877484,0.363004532557874,0.429332914328382,0.667680967021449,0.776482230263561
"file_1_file_1_jg324",275.387582732092,-0.245174729358441,0.571571948588967,-0.428948148984045,0.667960959152003,0.776482230263561
"file_1_file_1_jg1849",2299.74579987367,0.124001091845635,0.288219270689748,0.430231786892265,0.667027041504382,0.776482230263561
"file_1_file_1_jg2544",14.3209396863971,0.331981590262236,0.772273827938763,0.429875490081427,0.667286215516834,0.776482230263561
"file_1_file_1_jg1483",398.587184847337,0.156298256436717,0.365346819972367,0.427807901676929,0.668790983629036,0.776614275579941
"file_1_file_1_jg378",41.6686044133481,0.337185434931235,0.787547759037832,0.428146015351733,0.668544817000136,0.776614275579941
"file_1_file_1_jg2895",1076.74034972227,-0.132920738197926,0.311167404316272,-0.427167937110871,0.669257012917104,0.776739402571886
"file_1_file_1_jg1263",605.022766123894,-0.174845880710576,0.410017220235133,-0.426435457053015,0.669790569380272,0.776942725744478
"file_1_file_1_jg752",723.933833223056,0.174719806367312,0.410325019986319,0.425808317448295,0.670247525730885,0.777057024483721
"file_1_file_1_jg3071",268.458997802928,-0.165563156290294,0.389626093483273,-0.424928307060116,0.670888938523917,0.777384937851337
"file_1_file_1_jg1901",694.718594491164,0.185568582673551,0.437590389033546,0.42406914622461,0.671515386152929,0.777695169433521
"file_1_file_1_jg3572",3705.63019046704,-0.146356001330054,0.346530619182528,-0.422346520706627,0.672772106843374,0.778734611658534
"file_1_file_1_jg576",222.930567578807,0.157200260349312,0.373597812923173,0.420774038047269,0.673920091244754,0.779647149316236
"file_1_file_1_jg988",4.57476784602444,0.501436022401483,1.19573053031007,0.419355372879416,0.674956433868208,0.780429625934013
"file_1_file_1_jg1440",157.315996672271,0.192843530927046,0.460423757871118,0.418839227190849,0.675333634200827,0.780449530355754
"file_1_file_1_jg1764",917.833925384319,0.155901512591084,0.376617861277346,0.413951457486176,0.678909657562834,0.784164164942048
"file_1_file_1_jg356",6.12127006534499,0.529665724957536,1.28352051214701,0.412666350046512,0.67985108198385,0.784833410937692
"file_1_file_1_jg3066",720.346115360961,-0.164561298185062,0.399654966163616,-0.411758421932611,0.68051649924151,0.785183486086
"file_1_file_1_jg1243",674.686030285633,-0.137884274083612,0.33612372751495,-0.410218805744619,0.681645446875795,0.785649829253973
"file_1_file_1_jg2450",9.54413676157067,0.400664090529996,0.975923295331913,0.410548751573482,0.681403448816492,0.785649829253973
"file_1_file_1_jg2490",178.459409903217,0.168515083989004,0.411818334586251,0.409197623894791,0.682394637991697,0.785862158640486
"file_1_file_1_jg2115",2970.12223329839,-0.151181824645508,0.369656152093032,-0.408979598444394,0.682554633173448,0.785862158640486
"file_1_file_2_773_g",14.6670801331713,-0.312921195743946,0.773114752293441,-0.404753880087874,0.685658432735955,0.789016710282139
"file_1_file_1_jg2704",1028.91577637589,0.122742594792506,0.303624063885153,0.404258454425186,0.686022672861897,0.789017058230553
"file_1_file_2_2962_g",3.21113129232897,0.877399465535577,2.17656538345366,0.403111926802476,0.686865886987507,0.789348147344447
"file_1_file_1_jg2467",26.7603180898459,-0.275364725624527,0.683495798529191,-0.402876983614358,0.687038724187718,0.789348147344447
"file_1_file_1_jg344",910.375458105205,0.128370429819334,0.321046663150428,0.399849755669896,0.689267181105294,0.791489008811587
"file_1_file_1_jg3128",71.7936670129749,-0.276193210905695,0.694427328633789,-0.397728026414333,0.690830676015588,0.792864428587504
"file_1_file_1_jg2852",333.415100696755,-0.181550507982573,0.460146170993043,-0.394549644063685,0.693175282732966,0.795134398394217
"file_1_file_1_jg970",27.2203930497529,0.29912855716977,0.759265432978511,0.393970993775291,0.693602454560514,0.795203660225909
"file_1_file_1_jg770",125.449450381401,-0.188583239291762,0.484436964349167,-0.389283339567452,0.697066559351852,0.798330850858328
"file_1_file_1_jg2122",382.289155720627,-0.174704291845881,0.448519157191073,-0.389513555987209,0.696896284672861,0.798330850858328
"file_1_file_1_jg2034",3.88897363397241,-0.715218317110923,1.84409321718934,-0.387842821850958,0.698132353834794,0.798500559597535
"file_1_file_1_jg2449",1171.7964455155,-0.116651794090234,0.300638051254263,-0.388014070752395,0.698005620840172,0.798500559597535
"file_1_file_1_jg2334",252.207734789797,0.176350692116296,0.454993213141346,0.387589720072399,0.698319677581608,0.798500559597535
"file_1_file_1_jg1906",24.7789564090287,0.282999291524554,0.732315752611719,0.386444358892008,0.699167603112078,0.799048689270947
"file_1_file_1_jg2236",7.3439849720031,0.616447037651591,1.59913248809386,0.385488408397222,0.699875592934382,0.7994363990947
"file_1_file_1_jg3208",1993.52643494054,0.123283869863541,0.320720441027408,0.384396671034153,0.700684467489178,0.79968115608635
"file_1_file_2_2304_g",35.0017983322253,0.235471544209504,0.613361988334592,0.383903060000277,0.701050298279632,0.79968115608635
"file_1_file_1_jg2483",3703.92200275017,-0.200641587329469,0.522904616621551,-0.383705901519478,0.701196438062801,0.79968115608635
"file_1_file_1_jg2865",627.62388955615,-0.170003023077572,0.446840958860908,-0.380455326904109,0.703607451708454,0.801762935527181
"file_1_file_1_jg1469",12.194788408038,0.408147762020779,1.07337306670914,0.380247813811952,0.703761469699366,0.801762935527181
"file_1_file_1_jg872",9.20675211845091,0.36482158636212,0.969903626688136,0.376142099404094,0.70681125774262,0.804814499362395
"file_1_file_1_jg715",3171.21005101256,0.259910239286887,0.694170943687895,0.374418205847212,0.708093200072353,0.805850948953733
"file_1_file_1_jg1898",170.941713002037,-0.172422632231722,0.461204502306701,-0.37385288168124,0.708513773567726,0.805906537825199
"file_1_file_1_jg712",27.4417449253243,-0.418550583134154,1.12358120602753,-0.372514759848962,0.709509624712278,0.806616080952396
"file_1_file_1_jg1656",41.5738492513426,-0.239623500729177,0.646070231940766,-0.370893888748533,0.710716567115113,0.807564736638137
"file_1_file_1_jg461",4.84250470634553,-0.721262982351472,1.94978187830285,-0.369919830714235,0.711442225150133,0.807899329471469
"file_1_file_1_jg1835",24.7260698333678,0.309294399600249,0.837065789330532,0.369498316073359,0.711756328086027,0.807899329471469
"file_1_file_1_jg1582",1049.16636852164,-0.119318251469322,0.323826415504003,-0.368463614321317,0.712527571190431,0.808351530267323
"file_1_file_1_jg2630",75.518643019741,0.189602064451345,0.526971462299937,0.359795696760955,0.718999921477179,0.815267693390442
"file_1_file_1_jg819",28.9238518779276,-0.294600614121762,0.8364865368982,-0.352188111973899,0.724697191811512,0.820869128446895
"file_1_file_1_jg155",413.283904999092,-0.15592450113642,0.442478943894628,-0.352388522183672,0.724546908623905,0.820869128446895
"file_1_file_1_jg1130",25391.1498130236,-0.160192133026624,0.457868887894323,-0.349864638681449,0.726440286111148,0.822413859158731
"file_1_file_1_jg2333",14.8109914844331,-0.301304165368091,0.865146437216213,-0.348269555773239,0.727637755335469,0.822951949927331
"file_1_file_1_jg1903",7.76403447462035,0.510880362517938,1.46711837954969,0.34822027290991,0.727674763842571,0.822951949927331
"file_1_file_1_jg3286",49.7425649047429,-0.233046476776504,0.671689977084411,-0.346955418016036,0.728624811947209,0.822962403402351
"file_1_file_1_jg1759",1227.43620835409,-0.11710413676134,0.337540020879456,-0.346934080457266,0.72864084243122,0.822962403402351
"file_1_file_1_jg3018",128.429673490089,-0.17557694150858,0.506435077356138,-0.346691904567879,0.728822792681049,0.822962403402351
"file_1_file_1_jg2942",262.238544672357,-0.180634162022141,0.525446040270798,-0.343773000799565,0.731017006329133,0.825010343426111
"file_1_file_1_jg2504",401.291143823714,0.186043137812666,0.541984480338173,0.34326285080448,0.731400725571538,0.825013929781006
"file_1_file_1_jg127",3.60015971227675,0.686852468074267,2.00673569749991,0.342273508628955,0.732145069987171,0.82542408306406
"file_1_file_1_jg3254",2397.02507079018,-0.11189075892253,0.328589987152288,-0.340517859026158,0.73346657594033,0.826484166652097
"file_1_file_1_jg2028",4.77281011264969,-0.518948191120874,1.53017967132368,-0.339141998058279,0.734502761335862,0.827221811208389
"file_1_file_1_jg933",5.39007316562554,0.383231619631179,1.13278734299659,0.338308528957789,0.735130697083884,0.827464321350362
"file_1_file_1_jg176",142.246127280956,-0.182172230073549,0.539868704022486,-0.337438026535358,0.73578672279732,0.827464321350362
"file_1_file_1_jg2607",32.7670510748392,-0.324352262193363,0.96295432360697,-0.336830371121266,0.736244776699653,0.827464321350362
"file_1_file_1_jg1590",254.40319850061,0.154165837739937,0.457325649256928,0.337102976818442,0.736039273461064,0.827464321350362
"file_1_file_1_jg2772",6698.50176333897,0.151338532176752,0.450080491625454,0.336247704561014,0.736684081930319,0.827529061981829
"file_1_file_1_jg355",238.960375680222,-0.190437251571323,0.573516190487371,-0.332052093262599,0.739849923656051,0.828994668976895
"file_1_file_1_jg3168",1593.99182096657,0.180219122722204,0.543682655575567,0.331478521291829,0.740283062333611,0.828994668976895
"file_1_file_1_jg2655",14.7515015055632,-0.380414076451398,1.1435340051036,-0.332665294388805,0.739386949855436,0.828994668976895
"file_1_file_1_jg2701",1084.9824222983,0.10985143082815,0.330127704700264,0.332754353130976,0.739319717345454,0.828994668976895
"file_1_file_1_jg2692",980.627202047705,-0.123313489336206,0.371528695341903,-0.331908385226411,0.739958438494318,0.828994668976895
"file_1_file_1_jg932",202.880685998531,-0.114037192041355,0.341865116618292,-0.333573642053344,0.738701310668689,0.828994668976895
"file_1_file_1_jg3056",8.8854279190868,0.344549468854634,1.04829082797478,0.328677366681037,0.742399563484327,0.830756965254885
"file_1_file_1_jg3294",33.3956722885739,-0.234903513608968,0.715337017975045,-0.328381598751769,0.742623154365298,0.830756965254885
"file_1_file_1_jg716",28.3222891555677,0.20025799719751,0.612952460365173,0.32671048759345,0.743886867232273,0.831741479195238
"file_1_file_2_1183_g",15.7967350432986,0.411663697868781,1.27272128073726,0.32345157113293,0.746353278533931,0.832484643366135
"file_1_file_1_jg2359",234.415877859711,0.14528701682819,0.448513598325809,0.323930015434338,0.745991019117332,0.832484643366135
"file_1_file_1_jg1455",14.0075197585943,0.30580466345269,0.941669052910624,0.324747492239946,0.745372187421495,0.832484643366135
"file_1_file_1_jg2215",6317.00095287254,0.172807735824475,0.533672521483896,0.323808569614896,0.746082967854798,0.832484643366135
"file_1_file_1_jg2287",5167.59572324961,-0.304729567760163,0.942572903112682,-0.323295489138131,0.746471469881811,0.832484643366135
"file_1_file_1_jg2120",5306.08601021664,-0.103380730006984,0.321018415650096,-0.322039873624158,0.747422487466316,0.832688567742535
"file_1_file_1_jg345",723.165854300702,0.100342535274032,0.311441227821858,0.322187707696256,0.747310496242457,0.832688567742535
"file_1_file_1_jg800",65.6900789011751,0.179691988336053,0.561274499464772,0.320149923980879,0.748854681749286,0.833199452288736
"file_1_file_1_jg319",1655.77308724172,0.213673340161242,0.667910023506622,0.319913360544324,0.749034009460676,0.833199452288736
"file_1_file_1_jg130",773.004526203152,0.144664342266792,0.451386247488067,0.320489033664272,0.748597642199395,0.833199452288736
"file_1_file_1_jg3253",4.92100719966158,-0.459146961208224,1.44826503677699,-0.317032414336275,0.751219006844554,0.834410723855128
"file_1_file_1_jg309",3073.8752858597,0.195288617364971,0.616139383879064,0.316955257973417,0.751277552105724,0.834410723855128
"file_1_file_1_jg1539",9128.83425442881,0.116745008121426,0.367445630105181,0.317720496738545,0.750696962088459,0.834410723855128
"file_1_file_1_jg1550",149.761505593077,-0.214265482173426,0.678868913978081,-0.315621289709466,0.752289976253699,0.835107357152084
"file_1_file_1_jg2931",2150.8528825505,-0.0982438800415335,0.313927613345455,-0.312950743627076,0.754318084593209,0.836930198258996
"file_1_file_1_jg1723",14.5015207958265,0.363552497191644,1.18292098071373,0.307334558367787,0.758588733914261,0.841238043542771
"file_1_file_1_jg2360",2.98914701299317,0.509265023656195,1.66111790497752,0.30657969679948,0.759163309505438,0.841444813398665
"file_1_file_1_jg2185",16.5123421077339,-0.240139269251212,0.788417999860456,-0.304583697091789,0.76068323822927,0.842698651242237
"file_1_file_1_jg2108",12.1480147642048,-0.284842293395201,0.938326008914832,-0.303564316334596,0.761459840800684,0.843128158761942
"file_1_file_1_jg1729",7.03907467278429,0.412726478067962,1.37065925107547,0.301115304729547,0.763326570836822,0.844763657771429
"file_1_file_1_jg1174",4.29214823474938,-0.456087709214909,1.51797632755989,-0.300457721859245,0.763828040524504,0.844887342784247
"file_1_file_1_jg1244",110.070571254407,0.134119017997102,0.44735684519935,0.299803209532508,0.764327267025157,0.845008421677991
"file_1_file_1_jg112",2390.21345524126,-0.105605016771429,0.35413067389984,-0.29820917687943,0.765543518131693,0.845199237003956
"file_1_file_1_jg2896",30.2833429236511,-0.227648196271448,0.763806800363197,-0.298044212441155,0.765669419499894,0.845199237003956
"file_1_file_1_jg1363",222.03171924332,-0.132496947392791,0.444425913109882,-0.298130562337467,0.765603516220358,0.845199237003956
"file_1_file_1_jg1180",3107.27827646142,-0.128939636047358,0.434964264320156,-0.29643730904857,0.766896136484428,0.846122556691217
"file_1_file_1_jg3158",89.6440412144765,0.179060730044654,0.608602581585368,0.29421618550847,0.768592713469371,0.847563073652897
"file_1_file_1_jg3300",14.7704139866641,-0.462786987150394,1.59137469647364,-0.290809567461323,0.771196967667372,0.848708134976072
"file_1_file_1_jg1839",380.856027607002,0.149668957870984,0.513054594539868,0.291721308928564,0.770499715378722,0.848708134976072
"file_1_file_1_jg2193",54.4505285253536,-0.2417796399356,0.830367886986295,-0.291171712833338,0.770919995623237,0.848708134976072
"file_1_file_1_jg469",9.70422693637643,0.259955903327853,0.892160126703379,0.291378078381978,0.770762178452229,0.848708134976072
"file_1_file_1_jg1758",43.9102774184201,-0.153605904152845,0.529195154595507,-0.290263247535314,0.771614853255792,0.84873719018699
"file_1_file_1_jg2789",687.041850099234,0.0873634179067979,0.30376127510028,0.287605514817374,0.773648722960547,0.850542815100642
"file_1_file_1_jg2404",1210.40638189109,-0.221952684544421,0.773166854210804,-0.287069580564179,0.774059043515192,0.8505625982468
"file_1_file_2_703_g",8.0306402791277,0.324901336835717,1.14262306778054,0.284346908440079,0.776144541273674,0.852422170963184
"file_1_file_1_jg2067",940.0392492626,-0.116617767839988,0.414743003114621,-0.281180796214081,0.778571733126673,0.854654945528419
"file_1_file_1_jg762",317.161145264384,0.0829230111966143,0.297205782171247,0.279008741319961,0.780238116447392,0.856050726952402
"file_1_file_1_jg2132",3.52935100019229,-0.655470335664657,2.38112906299432,-0.27527711363969,0.783103346155961,0.858325608931306
"file_1_file_1_jg2837",27.5606537294581,0.213839845713063,0.776033193439842,0.275555024605581,0.782889857769626,0.858325608931306
"file_1_file_1_jg1900",4858.5965445765,0.132780375971286,0.486242370401529,0.27307446667315,0.784795973701456,0.859746170280321
"file_1_file_1_jg3121",525.930075176939,-0.169362434784444,0.623218048424841,-0.271754701604841,0.785810637647007,0.860422960817531
"file_1_file_1_jg1888",15079.5934503467,0.172643493078418,0.642463272148308,0.268721186973261,0.788144246446595,0.862542517060181
"file_1_file_1_jg768",75.5527264826321,-0.213506679727758,0.806152868275226,-0.264846393444655,0.791127795798277,0.864934473671541
"file_1_file_1_jg2194",11.0537524199986,0.347914466625773,1.31291535153934,0.264993829356825,0.791014215404501,0.864934473671541
"file_1_file_1_jg3207",1087.58964531023,0.0936856817597082,0.354689949233609,0.264134018914655,0.791676651128385,0.865098276031421
"file_1_file_1_jg1674",1908.81713380799,-0.0710860118724771,0.271156179988499,-0.262158922121901,0.793198921475266,0.866325068895908
"file_1_file_1_jg1720",48.5739043818543,-0.134600846943045,0.521213108149161,-0.258245321997014,0.796217581941152,0.868746712455168
"file_1_file_1_jg708",157.502602990693,-0.103751272748822,0.401577936010167,-0.25835899695992,0.796129858266142,0.868746712455168
"file_1_file_1_jg1434",3157.69517713944,-0.0872009634955268,0.340533534087004,-0.256071589922324,0.797895558717971,0.870139623390624
"file_1_file_2_2752_g",4.45688888183,-0.363305418069305,1.43004601898685,-0.254051557254569,0.799455727437054,0.871402723521133
"file_1_file_1_jg3216",114.146056281738,-0.13238831975236,0.526311825048375,-0.251539702229171,0.801396870719178,0.872535284474411
"file_1_file_1_jg2754",61.7154706727698,-0.196648022390162,0.787653762509246,-0.249663026764064,0.802847953219267,0.872535284474411
"file_1_file_1_jg1286",5.62031524996566,0.675828558308835,2.70782665705087,0.249583390631396,0.802909544523271,0.872535284474411
"file_1_file_1_jg2635",27.7163351338061,0.138243605925639,0.553085771736291,0.249949669635604,0.802626271173447,0.872535284474411
"file_1_file_1_jg216",85.0299405442494,0.102412165179358,0.407400954146157,0.25137929633473,0.801520873023615,0.872535284474411
"file_1_file_1_jg3277",81.5329821615441,0.110107430166137,0.439277945916908,0.250655493155499,0.802080473595199,0.872535284474411
"file_1_file_1_jg1027",106.31494780854,0.0987391197352259,0.398593427248545,0.247718885925474,0.804351918371157,0.873227320495077
"file_1_file_1_jg2435",61.9980488835595,-0.129946073416604,0.524213119363412,-0.247887869678664,0.804221165643474,0.873227320495077
"file_1_file_1_jg1194",744.134077721841,-0.0954429253248278,0.386340094887701,-0.247043800495443,0.804874326485636,0.873237341632605
"file_1_file_1_jg1755",852.087643837166,0.080717022643163,0.327232052036166,0.2466660039593,0.805166718599436,0.873237341632605
"file_1_file_1_jg555",858.034457397906,-0.0921873266965972,0.376098742322208,-0.245114690167241,0.806367628717979,0.873665676691944
"file_1_file_1_jg3573",5411.37296332123,0.0950934031536639,0.387714841918191,0.245266347512508,0.806250206854607,0.873665676691944
"file_1_file_1_jg526",78.2078146109747,-0.120567426938018,0.49515973885669,-0.243491983448422,0.8076242945556,0.874590145153118
"file_1_file_1_jg609",2310.56946290521,-0.101441034751459,0.42465476083457,-0.238878835485319,0.811199537358226,0.87671016799234
"file_1_file_1_jg1297",1013.70771018165,0.0741575077286151,0.309279850693861,0.239774778609873,0.810504860427621,0.87671016799234
"file_1_file_1_jg688",866.204970242406,0.179692647766518,0.751502937648575,0.239111038379663,0.811019482622981,0.87671016799234
"file_1_file_1_jg432",4358.88115182403,-0.110223802269102,0.461179368294338,-0.239004191962799,0.811102332215219,0.87671016799234
"file_1_file_1_jg3217",8.41800834292355,-0.298629417979478,1.27125505294554,-0.234909129594052,0.814279263436069,0.879162073271612
"file_1_file_1_jg260",2.88244500925316,0.394020334329266,1.67454416997457,0.235300054423318,0.813975852883992,0.879162073271612
"file_1_file_1_jg2217",7291.02336357181,-0.125628039249372,0.538138725635608,-0.233449170752374,0.815412634995072,0.879453956429874
"file_1_file_1_jg2598",28.7869171832078,-0.251546374384137,1.07962894122945,-0.232993359827576,0.815766561983614,0.879453956429874
"file_1_file_1_jg2426",333.760342884364,0.108387205827442,0.464200420992304,0.233492260941399,0.815379178374278,0.879453956429874
"file_1_file_1_jg153",150.462649133349,-0.146061011391129,0.628634982933699,-0.232346298498208,0.816269055173075,0.879558305971783
"file_1_file_1_jg1204",64.4778123534708,0.164981155833722,0.712250705170198,0.231633545093224,0.816822650780911,0.879717589117245
"file_1_file_1_jg1487",8.64363908372933,0.251103837675242,1.08977342350342,0.230418389969532,0.817766672441785,0.880296993969111
"file_1_file_1_jg173",9.4126628649781,-0.231223251422795,1.01491774073835,-0.227824622766552,0.819782583813625,0.882029102584585
"file_1_file_1_jg599",3351.60298561846,0.0690901926561987,0.304667883102153,0.226772155806896,0.82060091612073,0.882199128909188
"file_1_file_1_jg2323",8.56071361887798,-0.345589122030533,1.53591593005854,-0.225005233207889,0.821975203134945,0.882199128909188
"file_1_file_1_jg742",245.308070630799,0.127419078158414,0.564430405932309,0.225748075970406,0.821397363891482,0.882199128909188
"file_1_file_1_jg1976",31.1340431433123,-0.187193211804282,0.830429263259243,-0.225417407702604,0.821654570713728,0.882199128909188
"file_1_file_1_jg1653",50.4246655634242,-0.103917616378268,0.460542509010639,-0.225641747167941,0.82148006853534,0.882199128909188
"file_1_file_1_jg586",1566.81733524006,0.0981945886799171,0.437754107801658,0.22431448827068,0.82251260342522,0.882339101546698
"file_1_file_1_jg830",1076.53058272921,0.0895927980976134,0.402856737963639,0.222393693972918,0.824007420398621,0.882432217197735
"file_1_file_1_jg2135",5.63941445970031,-0.271125460655976,1.21859518043823,-0.222490179682538,0.823932317184938,0.882432217197735
"file_1_file_1_jg1808",10.3891889719259,-0.255376976055866,1.14986200439832,-0.222093586081657,0.82424103075261,0.882432217197735
"file_1_file_1_jg2794",7405.86589696798,0.0778322170349123,0.349464858751562,0.222718293658946,0.823754762663856,0.882432217197735
"file_1_file_1_jg445",398.892431713297,-0.0751292972707427,0.339049308421382,-0.221588115370433,0.824634535075005,0.882432217197735
"file_1_file_1_jg1238",62.5183207894412,-0.154790484521829,0.710514366644214,-0.217856938281079,0.827540579517298,0.885105069755058
"file_1_file_1_jg3206",464.602587068765,0.0752878589281964,0.34884998155604,0.215817293704234,0.829130167544659,0.886367950314014
"file_1_file_1_jg2079",244.991486875017,-0.0813153459293885,0.382791141988078,-0.212427449358066,0.831773572918513,0.888317786249919
"file_1_file_1_jg3137",462.508653754017,0.0715148548446275,0.336186749760256,0.212723597511284,0.831542559842734,0.888317786249919
"file_1_file_1_jg1837",93.531305804447,-0.115552910286727,0.545542581368983,-0.2118128157783,0.832253069824627,0.888392247848248
"file_1_file_1_jg3293",7417.63779151075,0.132667363588781,0.633016845979428,0.209579515034095,0.833995869200563,0.888502724534065
"file_1_file_1_jg1932",58.7171297535537,-0.112877706839733,0.537414780541836,-0.210038337103282,0.833637751669238,0.888502724534065
"file_1_file_1_jg1881",59.0120462822733,-0.117584344770874,0.558433244590319,-0.210561147478132,0.833229732371363,0.888502724534065
"file_1_file_1_jg1701",13.0746008913384,-0.211101749716708,1.00030995826231,-0.211036337260327,0.832858916791695,0.888502724534065
"file_1_file_1_jg1251",506.433635245411,-0.0809265870653429,0.389790875277303,-0.207615396352648,0.835529281757241,0.889699156605942
"file_1_file_1_jg377",62.3202400366474,-0.129999387824157,0.639297372898535,-0.203347289282212,0.838863596051031,0.89237305016616
"file_1_file_1_jg320",300.854686473255,0.140183498909422,0.688632712978994,0.203567876267443,0.838691198481659,0.89237305016616
"file_1_file_1_jg2191",272.053669123147,-0.0892332451561695,0.44502473467766,-0.200513001194873,0.841079390982334,0.894291377954733
"file_1_file_1_jg1904",52.1229025917522,0.197126324260395,0.995189442532135,0.198079195614085,0.842983101827654,0.895876159197232
"file_1_file_2_2191_g",99.7509321853647,-0.108046231412008,0.54826770965175,-0.197068383765728,0.843774024340896,0.896277356575728
"file_1_file_1_jg1142",2324.31607659249,0.0768635674778899,0.396402750015275,0.193902709996154,0.84625206170284,0.898469377948951
"file_1_file_1_jg203",201.490267885341,-0.0973080599202417,0.504106181275834,-0.193030880268054,0.846934783912073,0.898754092766213
"file_1_file_1_jg1463",464.015153154162,-0.0763095991357574,0.397503518081811,-0.191972135250516,0.847764032294438,0.899193944234023
"file_1_file_1_jg440",842.877521534585,0.0813576604808093,0.425545505340266,0.191184396168762,0.848381128185602,0.899408452765958
"file_1_file_1_jg2248",8.77175109467646,-0.251087802720545,1.31799139836139,-0.190507922155421,0.84891113588533,0.899530470478688
"file_1_file_1_jg2502",423.372305375042,0.0703042153830402,0.374365640703909,0.187795587359057,0.851036895004368,0.901342446687577
"file_1_file_1_jg2437",7356.45093358127,-0.102562804849113,0.548599779462208,-0.1869537843228,0.85169686874388,0.901600982146842
"file_1_file_1_jg201",4.71192837716033,0.21899707268521,1.17752582585179,0.185980696029994,0.852459899556801,0.90196830758377
"file_1_file_1_jg2413",144.599714350866,0.137311548494346,0.742427562824774,0.184949421828987,0.85326870659164,0.90238368580033
"file_1_file_1_jg620",26.1662967019811,0.12900031075376,0.704832973132591,0.183022525436666,0.85478034439394,0.903212470674488
"file_1_file_1_jg1732",13.1363781379941,0.160528821207213,0.877742070110364,0.182888375382336,0.854885604162384,0.903212470674488
"file_1_file_2_1412_g",330.849989401214,-0.0651804959287169,0.360057049692932,-0.181028245341411,0.856345405701488,0.903549948776534
"file_1_file_1_jg189",5547.68235522796,-0.101125660493635,0.559050596961718,-0.180888207692156,0.856455325062627,0.903549948776534
"file_1_file_1_jg109",1308.80649626449,0.0637290665655802,0.350382386065041,0.181884332946321,0.855673499910659,0.903549948776534
"file_1_file_1_jg3120",71.6931186417339,-0.119190580598223,0.678528573122111,-0.175660370571857,0.860560770811072,0.907439567664594
"file_1_file_1_jg1391",606.323202201339,0.0991295861146169,0.577583620283933,0.171628111728456,0.863729905415143,0.910338568274201
